dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2.374866,4.000000,3.488325,0.702859,-1.976744,0.000000,0.000000
0.020000,2.388528,4.000000,3.501987,0.663324,-1.976744,-0.000000,0.000000
0.020000,2.401399,4.000000,3.514858,0.623789,-1.976744,0.000000,0.000000
0.020000,2.413479,4.000000,3.526938,0.584255,-1.976744,0.000000,0.000000
0.020000,2.424769,4.000000,3.538228,0.544720,-1.976744,0.000000,0.000000
0.020000,2.435268,4.000000,3.548727,0.505185,-1.976744,-0.000000,0.000000
0.020000,2.444977,4.000000,3.558435,0.465650,-1.976744,0.000000,0.000000
0.020000,2.453894,4.000000,3.567353,0.426115,-1.976744,-0.000000,0.000000
0.020000,2.462021,4.000000,3.575480,0.386580,-1.976744,0.000000,0.000000
0.020000,2.469357,4.000000,3.582816,0.347045,-1.976744,0.000000,0.000000
0.020000,2.475903,4.000000,3.589362,0.307510,-1.976744,0.000000,0.000000
0.020000,2.481658,4.000000,3.595117,0.267975,-1.976744,0.000000,0.000000
0.020000,2.486622,4.000000,3.600081,0.228441,-1.976744,-0.000000,0.000000
0.020000,2.490795,4.000000,3.604254,0.188906,-1.976744,0.000000,0.000000
0.020000,2.494178,4.000000,3.607637,0.149371,-1.976744,0.000000,0.000000
0.020000,2.496770,4.000000,3.610229,0.109836,-1.976744,-0.000000,0.000000
0.020000,2.498572,4.000000,3.612031,0.070301,-1.976744,0.000000,0.000000
0.020000,2.499582,4.000000,3.613041,0.030766,-1.976744,0.000000,0.000000
0.020000,2.499945,4.000000,3.613404,0.005499,-1.263340,35.670232,0.000000
0.020000,2.500000,4.000000,3.613459,0.000000,-0.274967,49.418605,0.000000
0.020000,2.500000,4.000000,3.613459,0.000000,0.000000,13.748372,0.000000
